 TIME                    	Tair                     	Tsky                     	I                        	Ib                       	Id                       	It                       	Vent                     	humidity                 	
  +4.7140000000000000E+03	  +1.8050000000000001E+01	  +8.3569501061129472E+00	  +1.8360000000000000E+03	  +5.6030947664506812E+02	  +1.2756905233549319E+03	  +1.7502456982474919E+03	  +3.6500000000000004E+00	  +7.4000000000000000E+01	
  +4.7150000000000000E+03	  +1.9350000000000001E+01	  +8.8068249651900032E+00	  +2.2212000000000003E+03	  +7.9896649615842068E+02	  +1.4222335038415795E+03	  +2.1824620839162772E+03	  +4.2000000000000002E+00	  +6.8500000000000000E+01	
  +4.7160000000000000E+03	  +2.0750000000000000E+01	  +8.5637234746804438E+00	  +2.9052000000000003E+03	  +1.8401002437294653E+03	  +1.0650997562705350E+03	  +3.0114143421606163E+03	  +5.6500000000000004E+00	  +6.3000000000000000E+01	
  +4.7170000000000000E+03	  +2.1950000000000003E+01	  +9.7179167497812387E+00	  +2.5128000000000002E+03	  +1.0985077862444448E+03	  +1.4142922137555554E+03	  +2.5309003019524812E+03	  +6.3500000000000005E+00	  +5.8500000000000000E+01	
  +4.7180000000000000E+03	  +2.2850000000000001E+01	  +1.1458099364943962E+01	  +2.8548000000000002E+03	  +1.7207728263611530E+03	  +1.1340271736388472E+03	  +2.9059615311216935E+03	  +6.3500000000000005E+00	  +5.5500000000000000E+01	
  +4.7190000000000000E+03	  +2.3400000000000002E+01	  +1.2126472168772523E+01	  +1.9512000000000003E+03	  +7.0714681471795882E+02	  +1.2440531852820413E+03	  +1.8734704412195058E+03	  +6.8000000000000007E+00	  +5.3500000000000000E+01	
  +4.7200000000000000E+03	  +2.3500000000000000E+01	  +1.3187647872263085E+01	  +1.6847999999999997E+03	  +6.3372235140518899E+02	  +1.0510776485948109E+03	  +1.5468993340524466E+03	  +5.7000000000000002E+00	  +5.3500000000000000E+01	
  +4.7210000000000000E+03	  +2.3500000000000000E+01	  +1.1168302305008353E+01	  +1.5408000000000000E+03	  +9.9535524369643520E+02	  +5.4544475630356476E+02	  +1.2129687050215171E+03	  +5.0000000000000000E+00	  +5.4500000000000000E+01	
  +4.7220000000000000E+03	  +2.3200000000000003E+01	  +8.1827699950336523E+00	  +9.3239999999999998E+02	  +6.1325887823452251E+02	  +3.1914112176547746E+02	  +4.8493907660666650E+02	  +5.2500000000000000E+00	  +5.6000000000000000E+01	
  +4.7230000000000000E+03	  +2.2500000000000000E+01	  +7.1428563215397389E+00	  +4.0680000000000001E+02	  +2.1332923573446971E+02	  +1.9347076426553031E+02	  +1.4595146707942851E+02	  +4.6500000000000004E+00	  +5.9000000000000000E+01	
  +4.7240000000000000E+03	  +2.1600000000000001E+01	  +7.3221535116875884E+00	  +3.9600000000000001E+01	  +0.0000000000000000E+00	  +3.9600000000000001E+01	  +3.5540499987245546E+01	  +4.0499999999999998E+00	  +6.3000000000000000E+01	
  +4.7250000000000000E+03	  +2.0650000000000002E+01	  +7.3165250971200066E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3000000000000003E+00	  +6.6500000000000000E+01	
  +4.7260000000000000E+03	  +1.9800000000000001E+01	  +6.5461302376443768E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0500000000000003E+00	  +6.9000000000000000E+01	
  +4.7270000000000000E+03	  +1.8949999999999999E+01	  +5.6592909339639164E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3500000000000001E+00	  +7.1500000000000000E+01	
  +4.7280000000000000E+03	  +1.8050000000000001E+01	  +4.6608524662088939E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5000000000000000E+00	  +7.4000000000000000E+01	
  +4.7290000000000000E+03	  +1.7300000000000001E+01	  +3.7109432046983102E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8500000000000001E+00	  +7.5500000000000000E+01	
  +4.7300000000000000E+03	  +1.6650000000000002E+01	  +2.8213707746878072E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8500000000000001E+00	  +7.7500000000000000E+01	
  +4.7310000000000000E+03	  +1.5950000000000001E+01	  +2.6581904441511597E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5500000000000000E+00	  +8.0500000000000000E+01	
  +4.7320000000000000E+03	  +1.5300000000000001E+01	  +2.5693107151943195E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3500000000000001E+00	  +8.3500000000000000E+01	
  +4.7330000000000000E+03	  +1.4950000000000001E+01	  +2.0728479204270229E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000002E-01	  +8.5500000000000000E+01	
  +4.7340000000000000E+03	  +1.5300000000000001E+01	  +3.0912131770496103E+00	  +2.7000000000000000E+02	  +4.6103895355099439E+01	  +2.2389610464490056E+02	  +1.9636540283140718E+02	  +3.5000000000000003E-01	  +8.5500000000000000E+01	
  +4.7350000000000000E+03	  +1.6400000000000002E+01	  +4.9253160037159205E+00	  +8.6039999999999998E+02	  +4.2908106563876078E+02	  +4.3131893436123920E+02	  +5.1339338799015582E+02	  +2.0000000000000001E-01	  +8.2500000000000000E+01	
  +4.7360000000000000E+03	  +1.7900000000000002E+01	  +5.6734483996411313E+00	  +1.4364000000000001E+03	  +8.8547250890740463E+02	  +5.5092749109259546E+02	  +1.1393645955217162E+03	  +1.5000000000000002E-01	  +7.7500000000000000E+01	
  +4.7370000000000000E+03	  +1.9550000000000001E+01	  +6.5409099434612017E+00	  +2.0484000000000001E+03	  +1.3271342616141949E+03	  +7.2126573838580521E+02	  +1.8760267468002210E+03	  +6.0000000000000009E-01	  +7.2000000000000000E+01	
  +4.7380000000000000E+03	  +2.0700000000000003E+01	  +9.1557149135419422E+00	  +1.5660000000000000E+03	  +3.2435610007795492E+02	  +1.2416438999220450E+03	  +1.4736955590491932E+03	  +1.1500000000000001E+00	  +6.8000000000000000E+01	
  +4.7390000000000000E+03	  +2.1500000000000000E+01	  +1.1381620633267403E+01	  +2.2104000000000001E+03	  +7.9152921616678168E+02	  +1.4188707838332184E+03	  +2.1737784626174030E+03	  +1.4500000000000002E+00	  +6.5500000000000000E+01	
  +4.7400000000000000E+03	  +2.2400000000000002E+01	  +1.2227449472038188E+01	  +2.3795999999999999E+03	  +8.4865484976192840E+02	  +1.5309451502380716E+03	  +2.3645452533030557E+03	  +1.7000000000000002E+00	  +6.2000000000000000E+01	
  +4.7410000000000000E+03	  +2.3200000000000003E+01	  +1.2287613639301242E+01	  +2.5775999999999999E+03	  +1.2179684740450000E+03	  +1.3596315259549999E+03	  +2.6155291395055542E+03	  +2.1000000000000001E+00	  +5.9000000000000000E+01	
  +4.7420000000000000E+03	  +2.3850000000000001E+01	  +1.3009630543992671E+01	  +2.3832000000000003E+03	  +9.9759451412667909E+02	  +1.3856054858733212E+03	  +2.3688910792372030E+03	  +2.6000000000000001E+00	  +5.7000000000000000E+01	
  +4.7430000000000000E+03	  +2.4300000000000001E+01	  +1.3604961640848273E+01	  +2.2932000000000003E+03	  +1.2413368087776373E+03	  +1.0518631912223630E+03	  +2.2445063571765654E+03	  +3.4000000000000004E+00	  +5.5500000000000000E+01	
  +4.7440000000000000E+03	  +2.4450000000000003E+01	  +1.3991032594340084E+01	  +1.6164000000000001E+03	  +5.2122221098639420E+02	  +1.0951777890136059E+03	  +1.4861178085701486E+03	  +3.8500000000000001E+00	  +5.5500000000000000E+01	
  +4.7450000000000000E+03	  +2.4200000000000003E+01	  +1.4718734833827853E+01	  +1.1700000000000000E+03	  +2.7393733051816957E+02	  +8.9606266948183043E+02	  +1.0135689999963556E+03	  +3.2500000000000000E+00	  +5.7500000000000000E+01	
  +4.7460000000000000E+03	  +2.3650000000000002E+01	  +1.4444169803805153E+01	  +7.5239999999999998E+02	  +2.7292244366067399E+02	  +4.7947755633932599E+02	  +5.1456017109528284E+02	  +2.9000000000000004E+00	  +6.0500000000000000E+01	
  +4.7470000000000000E+03	  +2.2800000000000001E+01	  +1.3217794574097638E+01	  +1.3680000000000001E+02	  +0.0000000000000000E+00	  +1.3680000000000001E+02	  +1.2277627268321190E+02	  +1.8000000000000000E+00	  +6.4500000000000000E+01	
  +4.7480000000000000E+03	  +2.1800000000000001E+01	  +1.1822876702330291E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0000000000000009E-01	  +6.9000000000000000E+01	
  +4.7490000000000000E+03	  +2.1000000000000000E+01	  +1.1210054735443236E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0000000000000009E-01	  +7.2000000000000000E+01	
  +4.7500000000000000E+03	  +2.0450000000000003E+01	  +1.0777400428035037E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0000000000000000E-01	  +7.4500000000000000E+01	
  +4.7510000000000000E+03	  +1.9900000000000002E+01	  +1.0252345469664874E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5000000000000000E-01	  +7.6500000000000000E+01	
  +4.7520000000000000E+03	  +1.9300000000000001E+01	  +9.6054144287512031E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5000000000000003E-01	  +7.8000000000000000E+01	
  +4.7530000000000000E+03	  +1.8900000000000002E+01	  +9.0309009463860548E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000001E-01	  +7.8500000000000000E+01	
  +4.7540000000000000E+03	  +1.8650000000000002E+01	  +7.9172191376383125E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000004E-01	  +7.8500000000000000E+01	
  +4.7550000000000000E+03	  +1.8350000000000001E+01	  +6.8275613236061758E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3500000000000001E+00	  +7.9500000000000000E+01	
  +4.7560000000000000E+03	  +1.8100000000000001E+01	  +6.4582226501763103E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1499999999999999E+00	  +8.1000000000000000E+01	
  +4.7570000000000000E+03	  +1.7949999999999999E+01	  +5.5189577343403471E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4000000000000004E+00	  +8.3000000000000000E+01	
  +4.7580000000000000E+03	  +1.8250000000000000E+01	  +5.1835599957242948E+00	  +2.4840000000000001E+02	  +3.1346107843467120E+01	  +2.1705389215653290E+02	  +1.9252412470663612E+02	  +2.8500000000000001E+00	  +8.4500000000000000E+01	
  +4.7590000000000000E+03	  +1.9400000000000002E+01	  +6.3879571867289542E+00	  +9.0720000000000005E+02	  +5.3577850409775363E+02	  +3.7142149590224642E+02	  +4.9715699389903779E+02	  +2.7500000000000000E+00	  +8.2000000000000000E+01	
  +4.7600000000000000E+03	  +2.0900000000000002E+01	  +8.4875147977474512E+00	  +1.3968000000000000E+03	  +8.1649790898019171E+02	  +5.8030209101980824E+02	  +1.1185619699649585E+03	  +2.2000000000000002E+00	  +7.6500000000000000E+01	
  +4.7610000000000000E+03	  +2.2300000000000001E+01	  +1.1160390941086746E+01	  +1.8108000000000000E+03	  +8.8086018858463137E+02	  +9.2993981141536858E+02	  +1.6657272444709356E+03	  +2.2000000000000002E+00	  +7.1500000000000000E+01	
  +4.7620000000000000E+03	  +2.3550000000000001E+01	  +1.3660028910930293E+01	  +2.0160000000000000E+03	  +7.7580086325169486E+02	  +1.2401991367483051E+03	  +1.9453379766150310E+03	  +2.8500000000000001E+00	  +6.6500000000000000E+01	
  +4.7630000000000000E+03	  +2.4650000000000002E+01	  +1.5318368849752005E+01	  +2.4335999999999999E+03	  +1.0877826487521897E+03	  +1.3458173512478102E+03	  +2.4326157159861809E+03	  +3.7500000000000000E+00	  +6.2000000000000000E+01	
  +4.7640000000000000E+03	  +2.5700000000000003E+01	  +1.5571071306566694E+01	  +2.6495999999999999E+03	  +1.2647080944409845E+03	  +1.3848919055590154E+03	  +2.6960328864157909E+03	  +4.2999999999999998E+00	  +5.8000000000000000E+01	
  +4.7650000000000000E+03	  +2.6300000000000001E+01	  +1.6810628605683746E+01	  +1.6920000000000000E+03	  +1.5979383468338759E+02	  +1.5322061653166124E+03	  +1.5773259030641830E+03	  +5.1000000000000005E+00	  +5.5500000000000000E+01	
  +4.7660000000000000E+03	  +2.6400000000000002E+01	  +1.8285713960314240E+01	  +1.4904000000000001E+03	  +1.1793740675597537E+02	  +1.3724625932440247E+03	  +1.3792788947394881E+03	  +6.1000000000000005E+00	  +5.4500000000000000E+01	
  +4.7670000000000000E+03	  +2.6300000000000001E+01	  +1.8227242468819952E+01	  +1.3212000000000000E+03	  +8.6733071958969816E+01	  +1.2344669280410303E+03	  +1.2126151675154356E+03	  +6.5000000000000000E+00	  +5.4000000000000000E+01	
  +4.7680000000000000E+03	  +2.6100000000000001E+01	  +1.8152808532161828E+01	  +1.2780000000000000E+03	  +2.2700274380329819E+02	  +1.0509972561967018E+03	  +1.1721744562553679E+03	  +5.9500000000000002E+00	  +5.4500000000000000E+01	
  +4.7690000000000000E+03	  +2.5700000000000003E+01	  +1.7920742082020581E+01	  +6.4080000000000007E+02	  +1.4667619733152588E+01	  +6.2613238026684746E+02	  +5.7697812714624501E+02	  +5.5500000000000007E+00	  +5.6000000000000000E+01	
  +4.7700000000000000E+03	  +2.5050000000000001E+01	  +1.7454551497125181E+01	  +4.6080000000000001E+02	  +1.1165042930495156E+01	  +4.4963495706950488E+02	  +4.0998030984251830E+02	  +5.8000000000000007E+00	  +5.8500000000000000E+01	
  +4.7710000000000000E+03	  +2.4350000000000001E+01	  +1.6956251697719438E+01	  +2.1959999999999999E+02	  +6.8897412224083512E+00	  +2.1271025877759163E+02	  +1.9147240782388380E+02	  +5.9000000000000004E+00	  +6.1500000000000000E+01	
  +4.7720000000000000E+03	  +2.3600000000000001E+01	  +1.5746076717810183E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5499999999999998E+00	  +6.4500000000000000E+01	
  +4.7730000000000000E+03	  +2.2700000000000003E+01	  +1.4328222490411463E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5500000000000003E+00	  +6.7500000000000000E+01	
  +4.7740000000000000E+03	  +2.1750000000000000E+01	  +1.3408990491514089E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0499999999999998E+00	  +7.0000000000000000E+01	
  +4.7750000000000000E+03	  +2.0800000000000001E+01	  +1.2410350344628966E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7000000000000002E+00	  +7.2500000000000000E+01	
  +4.7760000000000000E+03	  +1.9850000000000001E+01	  +1.1349186078382047E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7500000000000000E+00	  +7.5000000000000000E+01	
  +4.7770000000000000E+03	  +1.9000000000000000E+01	  +1.0381457946221417E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0500000000000003E+00	  +7.7500000000000000E+01	
  +4.7780000000000000E+03	  +1.8150000000000002E+01	  +9.3911008012266848E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5500000000000000E+00	  +8.0500000000000000E+01	
  +4.7790000000000000E+03	  +1.7300000000000001E+01	  +7.6802210575759773E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7000000000000002E+00	  +8.3500000000000000E+01	
  +4.7800000000000000E+03	  +1.6449999999999999E+01	  +5.9432513545063443E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9000000000000001E+00	  +8.7000000000000000E+01	
  +4.7810000000000000E+03	  +1.6000000000000000E+01	  +5.3245429588423576E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4000000000000001E+00	  +8.9500000000000000E+01	
  +4.7820000000000000E+03	  +1.6449999999999999E+01	  +5.6270241826705387E+00	  +3.0240000000000003E+02	  +5.6362674852789027E+01	  +2.4603732514721099E+02	  +2.1313055731312278E+02	  +8.5000000000000009E-01	  +8.8000000000000000E+01	
  +4.7830000000000000E+03	  +1.7550000000000001E+01	  +6.6236026706795315E+00	  +7.8839999999999998E+02	  +3.8461210594428917E+02	  +4.0378789405571081E+02	  +4.8032561890416196E+02	  +6.5000000000000002E-01	  +8.3500000000000000E+01	
  +4.7840000000000000E+03	  +1.8949999999999999E+01	  +7.9694750154523035E+00	  +1.3608000000000000E+03	  +7.3162243938662664E+02	  +6.2917756061337332E+02	  +1.1033989392268643E+03	  +7.5000000000000000E-01	  +7.8500000000000000E+01	
  +4.7850000000000000E+03	  +2.0600000000000001E+01	  +8.1062945644815727E+00	  +2.0628000000000002E+03	  +1.3717505735819896E+03	  +6.9104942641801063E+02	  +1.8980651980189891E+03	  +1.1500000000000001E+00	  +7.2500000000000000E+01	
  +4.7860000000000000E+03	  +2.2350000000000001E+01	  +7.5362952358755706E+00	  +2.5740000000000000E+03	  +1.8742917095129676E+03	  +6.9970829048703240E+02	  +2.5601818516378189E+03	  +2.0000000000000000E+00	  +6.6000000000000000E+01	
  +4.7870000000000000E+03	  +2.3950000000000003E+01	  +9.0139683014596699E+00	  +2.9088000000000002E+03	  +2.0636967847590545E+03	  +8.4510321524094570E+02	  +3.0074642203006756E+03	  +3.0500000000000003E+00	  +6.0500000000000000E+01	
  +4.7880000000000000E+03	  +2.5350000000000001E+01	  +1.1039837321410801E+01	  +3.1608000000000002E+03	  +2.3370057685398824E+03	  +8.2379423146011777E+02	  +3.3351245994431110E+03	  +3.7500000000000000E+00	  +5.5500000000000000E+01	
  +4.7890000000000000E+03	  +2.6500000000000000E+01	  +1.1369777718626437E+01	  +3.2580000000000000E+03	  +2.5955658005947066E+03	  +6.6243419940529338E+02	  +3.4551503924630583E+03	  +3.7500000000000000E+00	  +5.1500000000000000E+01	
  +4.7900000000000000E+03	  +2.7450000000000003E+01	  +1.1574339820659873E+01	  +3.1715999999999999E+03	  +2.7583214825468840E+03	  +4.1327851745311591E+02	  +3.3177218182027359E+03	  +3.1500000000000004E+00	  +4.8500000000000000E+01	
  +4.7910000000000000E+03	  +2.8100000000000001E+01	  +1.2372931033417274E+01	  +2.8080000000000000E+03	  +2.4497372565127080E+03	  +3.5826274348729203E+02	  +2.8135177048477162E+03	  +2.8000000000000003E+00	  +4.6500000000000000E+01	
  +4.7920000000000000E+03	  +2.8350000000000001E+01	  +1.2917605352191515E+01	  +2.3508000000000002E+03	  +2.0128667721275247E+03	  +3.3793322787247553E+02	  +2.1629875616907557E+03	  +2.7000000000000002E+00	  +4.6000000000000000E+01	
  +4.7930000000000000E+03	  +2.8200000000000003E+01	  +1.3155715266100628E+01	  +1.6344000000000001E+03	  +1.2558974384696014E+03	  +3.7850256153039868E+02	  +1.2722740609967464E+03	  +2.7000000000000002E+00	  +4.7000000000000000E+01	
  +4.7940000000000000E+03	  +2.7600000000000001E+01	  +1.2984144453076908E+01	  +9.5760000000000002E+02	  +6.4567749769838463E+02	  +3.1192250230161540E+02	  +4.9608447024253599E+02	  +3.0500000000000003E+00	  +4.9500000000000000E+01	
  +4.7950000000000000E+03	  +2.6650000000000002E+01	  +1.3127868017125252E+01	  +4.2480000000000001E+02	  +2.6210114652592875E+02	  +1.6269885347407126E+02	  +1.1691226181576690E+02	  +2.8500000000000001E+00	  +5.3000000000000000E+01	
